symbol,date,open,high,low,close,volume,adjclose
ARHS,2025-03-14,8.829999923706055,8.869999885559082,8.53600025177002,8.850000381469727,2243300,8.850000381469727
ARHS,2025-03-17,8.880000114440918,9.34000015258789,8.75,9.3100004196167,2556600,9.3100004196167
ARHS,2025-03-18,9.149999618530273,9.225000381469727,8.800000190734863,8.949999809265137,1897900,8.949999809265137
ARHS,2025-03-19,8.880000114440918,9.279999732971191,8.84000015258789,9.199999809265137,2055100,9.199999809265137
ARHS,2025-03-20,9.15999984741211,9.369999885559082,8.970000267028809,9.255000114440918,2306700,9.255000114440918
ARHS,2025-03-21,9.050000190734863,9.449999809265137,8.90999984741211,9.319999694824219,1195800,9.319999694824219
ARHS,2025-03-24,9.449999809265137,9.9350004196167,9.444999694824219,9.850000381469727,2188300,9.850000381469727
ARHS,2025-03-25,9.829999923706055,9.930000305175781,9.350000381469727,9.470000267028809,3120400,9.470000267028809
ARHS,2025-03-26,9.420000076293945,9.550000190734863,9.152999877929688,9.449999809265137,1554600,9.449999809265137
ARHS,2025-03-27,9.399999618530273,9.569999694824219,9.244999885559082,9.380000114440918,1391000,9.380000114440918
ARHS,2025-03-28,9.300000190734863,9.319999694824219,8.449999809265137,8.569999694824219,3065200,8.569999694824219
ARHS,2025-03-31,8.359999656677246,8.84000015258789,8.220000267028809,8.699999809265137,1669300,8.699999809265137
ARHS,2025-04-01,8.670000076293945,8.71500015258789,8.399999618530273,8.609999656677246,1233800,8.609999656677246
ARHS,2025-04-02,8.380000114440918,9.119999885559082,8.380000114440918,8.819999694824219,1018400,8.819999694824219
ARHS,2025-04-03,8.0,8.020000457763672,7.019999980926514,7.059999942779541,3919300,7.059999942779541
ARHS,2025-04-04,6.610000133514404,7.78000020980835,6.610000133514404,7.75,4168600,7.75
ARHS,2025-04-07,7.264999866485596,8.029999732971191,6.98799991607666,7.820000171661377,2827200,7.820000171661377
ARHS,2025-04-08,8.270000457763672,8.270000457763672,7.260000228881836,7.389999866485596,2243100,7.389999866485596
ARHS,2025-04-09,7.320000171661377,8.90999984741211,7.210000038146973,8.40999984741211,3165300,8.40999984741211
ARHS,2025-04-10,8.0600004196167,8.180000305175781,7.78000020980835,7.989999771118164,1968600,7.989999771118164
ARHS,2025-04-11,7.980000019073486,8.0600004196167,7.21999979019165,7.900000095367432,2598900,7.900000095367432
ARHS,2025-04-14,8.109999656677246,8.229999542236328,7.769999980926514,8.010000228881836,936900,8.010000228881836
ARHS,2025-04-15,7.989999771118164,8.130000114440918,7.550000190734863,7.559999942779541,1023900,7.559999942779541
ARHS,2025-04-16,7.5,7.670000076293945,7.454999923706055,7.610000133514404,837900,7.610000133514404
ARHS,2025-04-17,7.619999885559082,7.989999771118164,7.449999809265137,7.949999809265137,1018700,7.949999809265137
ARHS,2025-04-21,7.739999771118164,7.739999771118164,7.434999942779541,7.53000020980835,1158700,7.53000020980835
ARHS,2025-04-22,7.659999847412109,8.039999961853027,7.659999847412109,7.989999771118164,1153400,7.989999771118164
ARHS,2025-04-23,8.4399995803833,8.600000381469727,7.880000114440918,7.889999866485596,1330800,7.889999866485596
ARHS,2025-04-24,7.889999866485596,8.404999732971191,7.75,8.319999694824219,1552900,8.319999694824219
ARHS,2025-04-25,8.220000267028809,8.430000305175781,8.119999885559082,8.210000038146973,1225300,8.210000038146973
ARHS,2025-04-28,8.260000228881836,8.449999809265137,8.039999961853027,8.279999732971191,1201800,8.279999732971191
ARHS,2025-04-29,8.149999618530273,8.279999732971191,7.949999809265137,8.210000038146973,924400,8.210000038146973
ARHS,2025-04-30,8.010000228881836,8.050000190734863,7.679999828338623,7.860000133514404,1503800,7.860000133514404
ARHS,2025-05-01,7.929999828338623,8.229999542236328,7.929999828338623,8.039999961853027,790800,8.039999961853027
ARHS,2025-05-02,8.180000305175781,8.430000305175781,8.180000305175781,8.220000267028809,681400,8.220000267028809
ARHS,2025-05-05,8.109999656677246,8.220000267028809,8.029999732971191,8.0600004196167,1075100,8.0600004196167
ARHS,2025-05-06,7.960000038146973,8.260000228881836,7.800000190734863,8.119999885559082,1367700,8.119999885559082
ARHS,2025-05-07,8.170000076293945,8.520000457763672,8.15999984741211,8.359999656677246,1650000,8.359999656677246
ARHS,2025-05-08,7.800000190734863,8.279999732971191,7.675000190734863,7.929999828338623,2496100,7.929999828338623
ARHS,2025-05-09,8.010000228881836,8.100000381469727,7.650000095367432,7.960000038146973,3147900,7.960000038146973
ARHS,2025-05-12,8.75,9.109999656677246,8.475000381469727,8.5,4883600,8.5
ARHS,2025-05-13,8.680000305175781,8.765000343322754,8.479999542236328,8.720000267028809,1944300,8.720000267028809
ARHS,2025-05-14,8.649999618530273,8.75,8.359999656677246,8.449999809265137,3186000,8.449999809265137
ARHS,2025-05-15,8.449999809265137,8.479999542236328,8.274999618530273,8.380000114440918,1438700,8.380000114440918
ARHS,2025-05-16,8.390000343322754,8.779999732971191,8.260000228881836,8.65999984741211,1946600,8.65999984741211
ARHS,2025-05-19,8.399999618530273,8.729999542236328,8.289999961853027,8.699999809265137,1865400,8.699999809265137
ARHS,2025-05-20,8.609999656677246,8.989999771118164,8.520000457763672,8.59000015258789,2903700,8.59000015258789
ARHS,2025-05-21,8.4399995803833,8.505000114440918,8.095000267028809,8.119999885559082,1467000,8.119999885559082
ARHS,2025-05-22,8.09000015258789,8.319999694824219,7.940000057220459,8.210000038146973,1800100,8.210000038146973
ARHS,2025-05-23,7.980000019073486,8.260000228881836,7.980000019073486,8.170000076293945,1390800,8.170000076293945
ARHS,2025-05-27,8.390000343322754,8.829999923706055,8.194999694824219,8.800000190734863,1986900,8.800000190734863
ARHS,2025-05-28,8.84000015258789,8.970000267028809,8.739999771118164,8.869999885559082,1576300,8.869999885559082
ARHS,2025-05-29,9.0,9.010000228881836,8.614999771118164,8.75,1550700,8.75
ARHS,2025-05-30,8.600000381469727,9.050000190734863,8.529999732971191,8.979999542236328,1526900,8.979999542236328
ARHS,2025-06-02,8.890000343322754,8.890000343322754,8.359999656677246,8.539999961853027,2042000,8.539999961853027
ARHS,2025-06-03,8.539999961853027,8.869999885559082,8.4350004196167,8.729999542236328,1489500,8.729999542236328
ARHS,2025-06-04,8.760000228881836,8.989999771118164,8.694999694824219,8.84000015258789,1615900,8.84000015258789
ARHS,2025-06-05,8.829999923706055,9.149999618530273,8.460000038146973,8.9350004196167,967600,8.9350004196167
ARHS,2025-06-06,9.09000015258789,9.149999618530273,8.619999885559082,8.760000228881836,1217100,8.760000228881836
ARHS,2025-06-09,8.789999961853027,8.970000267028809,8.710000038146973,8.829999923706055,1168400,8.829999923706055
ARHS,2025-06-10,8.970000267028809,9.062000274658203,8.774999618530273,8.8100004196167,1079900,8.8100004196167
ARHS,2025-06-11,8.880000114440918,8.949999809265137,8.680000305175781,8.779999732971191,1253800,8.779999732971191
ARHS,2025-06-12,8.65999984741211,8.800000190734863,8.574999809265137,8.699999809265137,902400,8.699999809265137
ARHS,2025-06-13,8.529999732971191,8.845000267028809,8.3100004196167,8.430000305175781,1517900,8.430000305175781
ARHS,2025-06-16,8.619999885559082,8.84000015258789,8.399999618530273,8.800000190734863,947300,8.800000190734863
ARHS,2025-06-17,8.710000038146973,8.770000457763672,8.550000190734863,8.619999885559082,868900,8.619999885559082
ARHS,2025-06-18,8.640000343322754,8.899999618530273,8.520000457763672,8.739999771118164,899300,8.739999771118164
ARHS,2025-06-20,8.84000015258789,8.90999984741211,8.369999885559082,8.510000228881836,1983300,8.510000228881836
ARHS,2025-06-23,8.40999984741211,8.65999984741211,8.234999656677246,8.649999618530273,1050200,8.649999618530273
ARHS,2025-06-24,8.75,8.89900016784668,8.364999771118164,8.670000076293945,1251200,8.670000076293945
ARHS,2025-06-25,8.710000038146973,8.710000038146973,8.454999923706055,8.520000457763672,897800,8.520000457763672
ARHS,2025-06-26,8.520000457763672,8.779999732971191,8.479999542236328,8.699999809265137,716000,8.699999809265137
ARHS,2025-06-27,8.739999771118164,8.920000076293945,8.585000038146973,8.729999542236328,1014200,8.729999542236328
ARHS,2025-06-30,8.739999771118164,8.84000015258789,8.600000381469727,8.670000076293945,1796100,8.670000076293945
ARHS,2025-07-01,8.680000305175781,9.600000381469727,8.460000038146973,9.229999542236328,3222500,9.229999542236328
ARHS,2025-07-02,9.199999809265137,9.569999694824219,8.899999618530273,9.550000190734863,1062700,9.550000190734863
ARHS,2025-07-03,9.600000381469727,9.630000114440918,9.364999771118164,9.390000343322754,1440800,9.390000343322754
ARHS,2025-07-07,9.3100004196167,9.520000457763672,9.149999618530273,9.170000076293945,2701300,9.170000076293945
ARHS,2025-07-08,9.239999771118164,9.298999786376953,8.800000190734863,9.180000305175781,2851200,9.180000305175781
ARHS,2025-07-09,9.270000457763672,9.3100004196167,9.0600004196167,9.229999542236328,2484500,9.229999542236328
ARHS,2025-07-10,9.199999809265137,9.774999618530273,9.104999542236328,9.40999984741211,2895500,9.40999984741211
ARHS,2025-07-11,9.3100004196167,9.359999656677246,9.119999885559082,9.210000038146973,1810300,9.210000038146973
ARHS,2025-07-14,9.170000076293945,9.291999816894531,8.760000228881836,8.789999961853027,3429800,8.789999961853027
ARHS,2025-07-15,8.899999618530273,8.925000190734863,8.130000114440918,8.149999618530273,1930100,8.149999618530273
ARHS,2025-07-16,8.180000305175781,8.279999732971191,7.925000190734863,8.069999694824219,2391500,8.069999694824219
ARHS,2025-07-17,8.1899995803833,8.539999961853027,8.100000381469727,8.449999809265137,2278100,8.449999809265137
ARHS,2025-07-18,8.569999694824219,8.739999771118164,8.390000343322754,8.470000267028809,1560300,8.470000267028809
ARHS,2025-07-21,8.59000015258789,8.6899995803833,8.4399995803833,8.550000190734863,1427000,8.550000190734863
ARHS,2025-07-22,8.609999656677246,9.375,8.609999656677246,9.279999732971191,2201000,9.279999732971191
ARHS,2025-07-23,9.420000076293945,9.895000457763672,9.395000457763672,9.710000038146973,2341700,9.710000038146973
ARHS,2025-07-24,9.619999885559082,9.8100004196167,9.444999694824219,9.460000038146973,1298200,9.460000038146973
ARHS,2025-07-25,9.609999656677246,9.609999656677246,8.979999542236328,9.529999732971191,2257200,9.529999732971191
ARHS,2025-07-28,9.609999656677246,9.824999809265137,9.449999809265137,9.699999809265137,1459700,9.699999809265137
ARHS,2025-07-29,9.710000038146973,9.710000038146973,9.194999694824219,9.220000267028809,983600,9.220000267028809
ARHS,2025-07-30,9.229999542236328,9.520000457763672,8.861000061035156,8.949999809265137,2152900,8.949999809265137
ARHS,2025-07-31,8.899999618530273,9.020000457763672,8.71500015258789,8.760000228881836,1420400,8.760000228881836
ARHS,2025-08-01,8.640000343322754,8.770000457763672,8.399999618530273,8.680000305175781,1651100,8.680000305175781
ARHS,2025-08-04,8.899999618530273,9.289999961853027,8.75,9.020000457763672,1718500,9.020000457763672
ARHS,2025-08-05,9.100000381469727,9.645000457763672,9.100000381469727,9.515000343322754,2680500,9.515000343322754
ARHS,2025-08-06,9.550000190734863,9.989999771118164,9.550000190734863,9.869999885559082,2965000,9.869999885559082
ARHS,2025-08-07,12.399999618530273,12.979999542236328,11.479999542236328,11.989999771118164,4578300,11.989999771118164
ARHS,2025-08-08,12.199999809265137,12.390000343322754,11.145000457763672,11.220000267028809,3604600,11.220000267028809
ARHS,2025-08-11,11.399999618530273,11.760000228881836,11.069999694824219,11.15999984741211,3327300,11.15999984741211
ARHS,2025-08-12,11.399999618530273,12.180000305175781,11.345000267028809,12.130000114440918,2603600,12.130000114440918
ARHS,2025-08-13,12.119999885559082,12.880000114440918,12.119999885559082,12.729999542236328,3122200,12.729999542236328
ARHS,2025-08-14,12.479999542236328,12.630000114440918,12.324999809265137,12.369999885559082,2535200,12.369999885559082
ARHS,2025-08-15,12.619999885559082,12.930000305175781,12.524999618530273,12.800000190734863,3291100,12.800000190734863
ARHS,2025-08-18,12.75,12.859999656677246,12.36299991607666,12.399999618530273,2432000,12.399999618530273
ARHS,2025-08-19,12.5600004196167,12.859999656677246,12.4399995803833,12.569999694824219,2323700,12.569999694824219
ARHS,2025-08-20,12.420000076293945,12.609999656677246,12.069999694824219,12.09000015258789,1253300,12.09000015258789
ARHS,2025-08-21,11.880000114440918,12.0600004196167,11.770000457763672,11.869999885559082,1818000,11.869999885559082
ARHS,2025-08-22,11.930000305175781,12.420000076293945,11.774999618530273,12.40999984741211,2425600,12.40999984741211
ARHS,2025-08-25,11.899999618530273,12.1850004196167,11.800000190734863,12.0,1733600,12.0
ARHS,2025-08-26,11.989999771118164,12.100000381469727,11.6899995803833,11.819999694824219,1347300,11.819999694824219
ARHS,2025-08-27,11.729999542236328,12.140000343322754,11.675000190734863,11.989999771118164,1428800,11.989999771118164
ARHS,2025-08-28,12.109999656677246,12.109999656677246,11.539999961853027,11.75,1825500,11.75
ARHS,2025-08-29,11.770000457763672,11.779999732971191,11.555000305175781,11.729999542236328,1791900,11.729999542236328
ARHS,2025-09-02,11.4399995803833,11.649999618530273,11.1899995803833,11.239999771118164,1747800,11.239999771118164
ARHS,2025-09-03,11.229999542236328,11.390000343322754,10.920000076293945,11.170000076293945,1787400,11.170000076293945
ARHS,2025-09-04,11.329999923706055,11.470000267028809,11.180000305175781,11.380000114440918,2075600,11.380000114440918
ARHS,2025-09-05,11.579999923706055,11.84000015258789,11.430000305175781,11.520000457763672,2117300,11.520000457763672
ARHS,2025-09-08,11.529999732971191,11.529999732971191,11.140000343322754,11.390000343322754,1551300,11.390000343322754
ARHS,2025-09-09,11.239999771118164,11.401000022888184,11.020000457763672,11.170000076293945,1240000,11.170000076293945
ARHS,2025-09-10,11.130000114440918,11.300000190734863,10.9399995803833,11.09000015258789,1869800,11.09000015258789
ARHS,2025-09-11,11.029999732971191,11.319999694824219,11.020000457763672,11.239999771118164,1597800,11.239999771118164
ARHS,2025-09-12,11.130000114440918,11.1850004196167,10.649999618530273,10.770000457763672,1732000,10.770000457763672
ARHS,2025-09-15,10.880000114440918,11.100000381469727,10.75,11.020000457763672,1301700,11.020000457763672
ARHS,2025-09-16,11.029999732971191,11.09000015258789,10.720000267028809,11.029999732971191,1364900,11.029999732971191
ARHS,2025-09-17,11.140000343322754,11.819999694824219,11.085000038146973,11.210000038146973,2310400,11.210000038146973
ARHS,2025-09-18,11.199999809265137,11.305000305175781,10.979999542236328,11.289999961853027,2626500,11.289999961853027
ARHS,2025-09-19,11.369999885559082,11.369999885559082,10.940999984741211,11.0600004196167,2489500,11.0600004196167
ARHS,2025-09-22,10.970000267028809,11.241999626159668,10.899999618530273,11.050000190734863,2417400,11.050000190734863
ARHS,2025-09-23,11.1899995803833,11.329999923706055,10.859999656677246,11.0600004196167,1287100,11.0600004196167
ARHS,2025-09-24,11.029999732971191,11.225000381469727,10.5600004196167,10.680000305175781,2301900,10.680000305175781
ARHS,2025-09-25,10.510000228881836,10.949999809265137,10.460000038146973,10.770000457763672,1195800,10.770000457763672
ARHS,2025-09-26,10.8100004196167,10.954999923706055,10.470000267028809,10.619999885559082,1369000,10.619999885559082
ARHS,2025-09-29,10.6899995803833,10.6899995803833,10.319999694824219,10.579999923706055,1569500,10.579999923706055
ARHS,2025-09-30,10.59000015258789,10.75,10.5,10.630000114440918,1613000,10.630000114440918
ARHS,2025-10-01,10.640000343322754,10.800000190734863,10.454999923706055,10.630000114440918,1634500,10.630000114440918
ARHS,2025-10-02,10.6899995803833,10.970000267028809,10.550000190734863,10.920000076293945,1306300,10.920000076293945
ARHS,2025-10-03,10.970000267028809,11.199999809265137,10.895000457763672,11.029999732971191,2394300,11.029999732971191
