symbol,date,open,high,low,close,volume,adjclose
ACMR,2025-02-25,23.469999313354492,23.5,22.290000915527344,22.940000534057617,1699900,22.940000534057617
ACMR,2025-02-26,27.670000076293945,28.639999389648438,26.549999237060547,27.690000534057617,5943700,27.690000534057617
ACMR,2025-02-27,28.06999969482422,28.520000457763672,26.059999465942383,26.100000381469727,2739500,26.100000381469727
ACMR,2025-02-28,25.65999984741211,26.950000762939453,25.200000762939453,25.940000534057617,1792500,25.940000534057617
ACMR,2025-03-03,26.149999618530273,26.315000534057617,23.959999084472656,24.309999465942383,1853300,24.309999465942383
ACMR,2025-03-04,24.0,26.209999084472656,23.899999618530273,25.540000915527344,3505900,25.540000915527344
ACMR,2025-03-05,26.049999237060547,26.979999542236328,25.8799991607666,26.65999984741211,2031800,26.65999984741211
ACMR,2025-03-06,26.43000030517578,27.239999771118164,25.52400016784668,26.459999084472656,1520700,26.459999084472656
ACMR,2025-03-07,26.25,27.239999771118164,25.639999389648438,27.079999923706055,1576300,27.079999923706055
ACMR,2025-03-10,26.389999389648438,26.979999542236328,25.459999084472656,26.059999465942383,1749800,26.059999465942383
ACMR,2025-03-11,26.549999237060547,27.739999771118164,26.25,27.020000457763672,1946100,27.020000457763672
ACMR,2025-03-12,27.65999984741211,28.06999969482422,27.020000457763672,27.5,1417400,27.5
ACMR,2025-03-13,27.100000381469727,27.75,26.579999923706055,27.440000534057617,1130900,27.440000534057617
ACMR,2025-03-14,28.06999969482422,29.989999771118164,28.0,29.18000030517578,2362300,29.18000030517578
ACMR,2025-03-17,29.1200008392334,30.639999389648438,28.889999389648438,29.979999542236328,2212700,29.979999542236328
ACMR,2025-03-18,29.93000030517578,30.059999465942383,29.209999084472656,29.799999237060547,1055200,29.799999237060547
ACMR,2025-03-19,29.780000686645508,29.916000366210938,29.030000686645508,29.219999313354492,900100,29.219999313354492
ACMR,2025-03-20,28.440000534057617,29.18000030517578,27.079999923706055,27.5,2317300,27.5
ACMR,2025-03-21,26.979999542236328,27.239999771118164,26.6200008392334,26.8700008392334,1493400,26.8700008392334
ACMR,2025-03-24,27.399999618530273,27.850000381469727,27.06999969482422,27.739999771118164,1105800,27.739999771118164
ACMR,2025-03-25,27.850000381469727,29.040000915527344,27.809999465942383,28.55500030517578,1116700,28.55500030517578
ACMR,2025-03-26,28.520000457763672,29.0,27.3799991607666,27.809999465942383,942600,27.809999465942383
ACMR,2025-03-27,27.5,28.6299991607666,26.899999618530273,26.920000076293945,1410100,26.920000076293945
ACMR,2025-03-28,26.549999237060547,26.579999923706055,24.26099967956543,24.610000610351562,1568400,24.610000610351562
ACMR,2025-03-31,23.719999313354492,23.799999237060547,22.799999237060547,23.34000015258789,2405900,23.34000015258789
ACMR,2025-04-01,23.229999542236328,24.030000686645508,22.850000381469727,23.950000762939453,1491100,23.950000762939453
ACMR,2025-04-02,23.399999618530273,23.790000915527344,22.889999389648438,23.389999389648438,1471300,23.389999389648438
ACMR,2025-04-03,21.78499984741211,22.469999313354492,20.969999313354492,22.350000381469727,3119100,22.350000381469727
ACMR,2025-04-04,21.020000457763672,21.825000762939453,19.450000762939453,20.299999237060547,2158400,20.299999237060547
ACMR,2025-04-07,19.15999984741211,21.985000610351562,18.649999618530273,19.149999618530273,3017000,19.149999618530273
ACMR,2025-04-08,20.149999618530273,20.274999618530273,18.0,18.329999923706055,2395000,18.329999923706055
ACMR,2025-04-09,18.610000610351562,20.8799991607666,16.81999969482422,20.139999389648438,4482000,20.139999389648438
ACMR,2025-04-10,19.200000762939453,19.3700008392334,18.079999923706055,18.420000076293945,1825100,18.420000076293945
ACMR,2025-04-11,18.530000686645508,19.5,18.040000915527344,19.229999542236328,1813400,19.229999542236328
ACMR,2025-04-14,20.045000076293945,20.5,19.621999740600586,20.15999984741211,1860000,20.15999984741211
ACMR,2025-04-15,20.139999389648438,20.860000610351562,20.09000015258789,20.5,1125600,20.5
ACMR,2025-04-16,19.649999618530273,20.100000381469727,19.229999542236328,19.729999542236328,1253300,19.729999542236328
ACMR,2025-04-17,19.969999313354492,19.969999313354492,19.190000534057617,19.360000610351562,1252500,19.360000610351562
ACMR,2025-04-21,18.860000610351562,19.075000762939453,18.049999237060547,18.399999618530273,1043200,18.399999618530273
ACMR,2025-04-22,18.59000015258789,18.93000030517578,18.350000381469727,18.450000762939453,1000400,18.450000762939453
ACMR,2025-04-23,19.920000076293945,22.190000534057617,19.700000762939453,19.729999542236328,2101000,19.729999542236328
ACMR,2025-04-24,20.235000610351562,21.299999237060547,20.0,20.8799991607666,1525700,20.8799991607666
ACMR,2025-04-25,20.59000015258789,21.549999237060547,20.520000457763672,21.229999542236328,1073300,21.229999542236328
ACMR,2025-04-28,21.270000457763672,21.655000686645508,20.329999923706055,20.799999237060547,1643100,20.799999237060547
ACMR,2025-04-29,19.440000534057617,19.75,17.315000534057617,18.520000457763672,4044100,18.520000457763672
ACMR,2025-04-30,17.850000381469727,19.6200008392334,17.850000381469727,19.469999313354492,2412400,19.469999313354492
ACMR,2025-05-01,19.780000686645508,19.799999237060547,18.479999542236328,18.59000015258789,1717700,18.59000015258789
ACMR,2025-05-02,19.15999984741211,20.09000015258789,19.09000015258789,19.93000030517578,1334600,19.93000030517578
ACMR,2025-05-05,19.68000030517578,20.229999542236328,19.530000686645508,19.709999084472656,1138600,19.709999084472656
ACMR,2025-05-06,19.170000076293945,19.656999588012695,19.100000381469727,19.579999923706055,1031800,19.579999923706055
ACMR,2025-05-07,19.549999237060547,20.1299991607666,19.256999969482422,20.030000686645508,1305500,20.030000686645508
ACMR,2025-05-08,19.959999084472656,22.915000915527344,19.760000228881836,22.43000030517578,2426700,22.43000030517578
ACMR,2025-05-09,22.43000030517578,23.479999542236328,21.933000564575195,22.190000534057617,1572100,22.190000534057617
ACMR,2025-05-12,24.079999923706055,24.780000686645508,23.934999465942383,24.6200008392334,1724600,24.6200008392334
ACMR,2025-05-13,24.610000610351562,25.200000762939453,24.56999969482422,25.139999389648438,1117600,25.139999389648438
ACMR,2025-05-14,25.360000610351562,25.604999542236328,24.940000534057617,25.149999618530273,1455500,25.149999618530273
ACMR,2025-05-15,24.489999771118164,24.850000381469727,23.649999618530273,24.329999923706055,1149300,24.329999923706055
ACMR,2025-05-16,24.209999084472656,24.3700008392334,23.420000076293945,23.729999542236328,1087200,23.729999542236328
ACMR,2025-05-19,22.860000610351562,23.375,22.530000686645508,23.350000381469727,1166200,23.350000381469727
ACMR,2025-05-20,23.299999237060547,24.40999984741211,23.260000228881836,24.280000686645508,1039700,24.280000686645508
ACMR,2025-05-21,23.989999771118164,24.100000381469727,22.910999298095703,23.030000686645508,1254700,23.030000686645508
ACMR,2025-05-22,22.860000610351562,23.200000762939453,22.399999618530273,22.540000915527344,865500,22.540000915527344
ACMR,2025-05-23,22.0,22.649999618530273,21.989999771118164,22.40999984741211,634100,22.40999984741211
ACMR,2025-05-27,23.18000030517578,23.6299991607666,22.950000762939453,23.290000915527344,926100,23.290000915527344
ACMR,2025-05-28,23.25,23.31999969482422,22.674999237060547,22.709999084472656,602500,22.709999084472656
ACMR,2025-05-29,23.399999618530273,23.6299991607666,22.549999237060547,22.989999771118164,795400,22.989999771118164
ACMR,2025-05-30,22.825000762939453,22.829999923706055,21.87299919128418,22.549999237060547,828100,22.549999237060547
ACMR,2025-06-02,22.43000030517578,22.889999389648438,22.229999542236328,22.75,635300,22.75
ACMR,2025-06-03,22.969999313354492,23.375,22.610000610351562,23.350000381469727,720500,23.350000381469727
ACMR,2025-06-04,23.530000686645508,23.667999267578125,22.875,23.100000381469727,1054900,23.100000381469727
ACMR,2025-06-05,23.149999618530273,23.8799991607666,23.049999237060547,23.610000610351562,1009600,23.610000610351562
ACMR,2025-06-06,23.760000228881836,25.04199981689453,23.670000076293945,24.700000762939453,1559000,24.700000762939453
ACMR,2025-06-09,25.149999618530273,25.599000930786133,24.868999481201172,25.020000457763672,1132500,25.020000457763672
ACMR,2025-06-10,25.329999923706055,25.79800033569336,24.969999313354492,25.3799991607666,915300,25.3799991607666
ACMR,2025-06-11,25.850000381469727,26.90999984741211,25.364999771118164,25.850000381469727,885500,25.850000381469727
ACMR,2025-06-12,25.530000686645508,25.950000762939453,25.530000686645508,25.725000381469727,581700,25.725000381469727
ACMR,2025-06-13,24.84000015258789,25.100000381469727,24.239999771118164,24.3700008392334,840300,24.3700008392334
ACMR,2025-06-16,24.799999237060547,25.639999389648438,24.634000778198242,25.420000076293945,479100,25.420000076293945
ACMR,2025-06-17,25.049999237060547,25.530000686645508,24.799999237060547,25.200000762939453,659600,25.200000762939453
ACMR,2025-06-18,25.09000015258789,25.770000457763672,24.950000762939453,25.190000534057617,891100,25.190000534057617
ACMR,2025-06-20,25.549999237060547,25.59000015258789,24.270000457763672,24.420000076293945,768300,24.420000076293945
ACMR,2025-06-23,24.239999771118164,24.81999969482422,23.809999465942383,24.68000030517578,762800,24.68000030517578
ACMR,2025-06-24,25.200000762939453,26.190000534057617,25.06999969482422,26.174999237060547,680200,26.174999237060547
ACMR,2025-06-25,26.18000030517578,26.549999237060547,25.809999465942383,26.049999237060547,481000,26.049999237060547
ACMR,2025-06-26,26.40999984741211,26.639999389648438,26.20800018310547,26.510000228881836,512600,26.510000228881836
ACMR,2025-06-27,26.459999084472656,26.650999069213867,25.420000076293945,25.780000686645508,1506600,25.780000686645508
ACMR,2025-06-30,26.020000457763672,26.3700008392334,25.829999923706055,25.899999618530273,1164800,25.899999618530273
ACMR,2025-07-01,26.100000381469727,27.072999954223633,25.309999465942383,26.549999237060547,792900,26.549999237060547
ACMR,2025-07-02,26.440000534057617,27.860000610351562,26.229999542236328,27.549999237060547,932300,27.549999237060547
ACMR,2025-07-03,27.649999618530273,27.829999923706055,27.261999130249023,27.809999465942383,366800,27.809999465942383
ACMR,2025-07-07,27.3799991607666,28.280000686645508,27.020000457763672,27.979999542236328,931600,27.979999542236328
ACMR,2025-07-08,28.3799991607666,29.270000457763672,28.010000228881836,28.530000686645508,1062800,28.530000686645508
ACMR,2025-07-09,28.729999542236328,29.309999465942383,28.610000610351562,29.110000610351562,795400,29.110000610351562
ACMR,2025-07-10,29.350000381469727,29.510000228881836,28.579999923706055,29.190000534057617,705400,29.190000534057617
ACMR,2025-07-11,28.81999969482422,29.149999618530273,28.520000457763672,28.559999465942383,718300,28.559999465942383
ACMR,2025-07-14,28.610000610351562,29.059999465942383,27.829999923706055,28.93000030517578,631200,28.93000030517578
ACMR,2025-07-15,29.5,30.368999481201172,29.260000228881836,29.459999084472656,855900,29.459999084472656
ACMR,2025-07-16,29.1299991607666,29.84000015258789,28.549999237060547,29.65999984741211,713100,29.65999984741211
ACMR,2025-07-17,29.760000228881836,30.482999801635742,29.25,30.200000762939453,682800,30.200000762939453
ACMR,2025-07-18,30.149999618530273,30.579999923706055,30.049999237060547,30.079999923706055,933400,30.079999923706055
ACMR,2025-07-21,30.100000381469727,30.729999542236328,29.829999923706055,30.399999618530273,839700,30.399999618530273
ACMR,2025-07-22,30.100000381469727,30.100000381469727,29.0,29.600000381469727,1647200,29.600000381469727
ACMR,2025-07-23,29.649999618530273,30.540000915527344,29.469999313354492,30.190000534057617,728200,30.190000534057617
ACMR,2025-07-24,30.260000228881836,30.389999389648438,29.700000762939453,29.799999237060547,528200,29.799999237060547
ACMR,2025-07-25,29.799999237060547,29.969999313354492,29.1200008392334,29.93000030517578,725700,29.93000030517578
ACMR,2025-07-28,30.309999465942383,32.0,30.290000915527344,31.979999542236328,1681100,31.979999542236328
ACMR,2025-07-29,32.0,32.5,31.06999969482422,31.68000030517578,1008100,31.68000030517578
ACMR,2025-07-30,31.954999923706055,32.540000915527344,31.600000381469727,32.060001373291016,1010100,32.060001373291016
ACMR,2025-07-31,31.950000762939453,31.989999771118164,30.118000030517578,30.360000610351562,1059300,30.360000610351562
ACMR,2025-08-01,29.454999923706055,29.84000015258789,28.420000076293945,29.479999542236328,1090300,29.479999542236328
ACMR,2025-08-04,29.950000762939453,30.75,29.729999542236328,30.739999771118164,849800,30.739999771118164
ACMR,2025-08-05,31.0,31.235000610351562,29.344999313354492,29.649999618530273,1415500,29.649999618530273
ACMR,2025-08-06,25.149999618530273,25.770000457763672,23.030000686645508,25.100000381469727,4676700,25.100000381469727
ACMR,2025-08-07,25.850000381469727,25.885000228881836,24.06399917602539,24.270000457763672,1862600,24.270000457763672
ACMR,2025-08-08,24.229999542236328,24.31999969482422,23.59000015258789,23.940000534057617,1511600,23.940000534057617
ACMR,2025-08-11,24.459999084472656,25.187999725341797,23.8700008392334,23.920000076293945,1064700,23.920000076293945
ACMR,2025-08-12,24.100000381469727,25.06999969482422,24.100000381469727,24.93000030517578,1122600,24.93000030517578
ACMR,2025-08-13,25.700000762939453,25.920000076293945,25.075000762939453,25.459999084472656,1086300,25.459999084472656
ACMR,2025-08-14,25.399999618530273,25.65999984741211,24.992000579833984,25.479999542236328,892300,25.479999542236328
ACMR,2025-08-15,25.479999542236328,25.479999542236328,24.3799991607666,25.020000457763672,1361100,25.020000457763672
ACMR,2025-08-18,24.920000076293945,25.2549991607666,24.684999465942383,25.15999984741211,821100,25.15999984741211
ACMR,2025-08-19,25.15999984741211,25.593000411987305,24.594999313354492,25.06999969482422,778600,25.06999969482422
ACMR,2025-08-20,25.0,25.209999084472656,24.139999389648438,25.15999984741211,816000,25.15999984741211
ACMR,2025-08-21,24.93000030517578,25.799999237060547,24.93000030517578,25.610000610351562,1196600,25.610000610351562
ACMR,2025-08-22,28.399999618530273,31.850000381469727,28.399999618530273,30.530000686645508,5775100,30.530000686645508
ACMR,2025-08-25,31.739999771118164,32.290000915527344,28.68000030517578,28.799999237060547,2510000,28.799999237060547
ACMR,2025-08-26,29.549999237060547,29.989999771118164,29.100000381469727,29.90999984741211,1261900,29.90999984741211
ACMR,2025-08-27,29.190000534057617,29.34000015258789,27.475000381469727,28.579999923706055,1725900,28.579999923706055
ACMR,2025-08-28,28.989999771118164,29.489999771118164,28.110000610351562,29.290000915527344,1432500,29.290000915527344
ACMR,2025-08-29,29.34000015258789,29.469999313354492,28.049999237060547,28.219999313354492,1177500,28.219999313354492
ACMR,2025-09-02,27.360000610351562,27.979999542236328,26.700000762939453,27.579999923706055,1199300,27.579999923706055
ACMR,2025-09-03,27.290000915527344,27.5,26.229999542236328,26.829999923706055,2350200,26.829999923706055
ACMR,2025-09-04,26.40999984741211,27.020000457763672,26.100000381469727,26.979999542236328,1101400,26.979999542236328
ACMR,2025-09-05,27.389999389648438,27.56999969482422,26.534000396728516,27.40999984741211,1350600,27.40999984741211
ACMR,2025-09-08,27.809999465942383,27.908000946044922,26.84000015258789,26.969999313354492,1200300,26.969999313354492
ACMR,2025-09-09,26.889999389648438,27.975000381469727,26.440000534057617,27.90999984741211,1318600,27.90999984741211
ACMR,2025-09-10,28.06999969482422,28.760000228881836,27.700000762939453,28.059999465942383,790800,28.059999465942383
ACMR,2025-09-11,28.489999771118164,30.3700008392334,28.469999313354492,30.100000381469727,1282900,30.100000381469727
ACMR,2025-09-12,30.040000915527344,30.579999923706055,29.625,29.860000610351562,1616100,29.860000610351562
ACMR,2025-09-15,29.940000534057617,30.08799934387207,29.469999313354492,29.829999923706055,944800,29.829999923706055
ACMR,2025-09-16,30.020000457763672,31.25,29.959999084472656,30.940000534057617,1499800,30.940000534057617
ACMR,2025-09-17,31.5,33.880001068115234,31.42300033569336,33.7599983215332,3878400,33.7599983215332
ACMR,2025-09-18,34.52000045776367,36.16999816894531,34.09000015258789,36.09000015258789,3399800,36.09000015258789
ACMR,2025-09-19,35.75,36.29899978637695,34.92300033569336,35.88999938964844,1789400,35.88999938964844
ACMR,2025-09-22,36.0,37.27000045776367,35.869998931884766,36.68000030517578,2322800,36.68000030517578
ACMR,2025-09-23,38.79999923706055,39.849998474121094,38.52000045776367,38.9900016784668,4592900,38.9900016784668
ACMR,2025-09-24,39.0,40.099998474121094,38.380001068115234,38.689998626708984,3447800,38.689998626708984
ACMR,2025-09-25,37.5,38.220001220703125,36.810001373291016,37.959999084472656,10585600,37.959999084472656
ACMR,2025-09-26,37.0,38.040000915527344,36.849998474121094,37.77000045776367,1654700,37.77000045776367
ACMR,2025-09-29,39.5,39.83000183105469,38.25,38.63999938964844,1958800,38.63999938964844
ACMR,2025-09-30,38.63999938964844,39.599998474121094,38.400001525878906,39.130001068115234,1577700,39.130001068115234
ACMR,2025-10-01,38.63999938964844,44.290000915527344,38.5,43.779998779296875,2392200,43.779998779296875
ACMR,2025-10-02,45.0,45.119998931884766,43.209999084472656,43.31999969482422,1909100,43.31999969482422
ACMR,2025-10-03,43.31999969482422,43.42300033569336,41.17100143432617,41.560001373291016,1984600,41.560001373291016
